imdb_id,star,director,actor1,actor2,actor3,genre,runtime,user,critc,budget
tt5579650,7,Stallone Vaiaoga-Ioasa,Neil Amituanai,Gloria Blake,Susana Fanueli,Comedy,89,no data,2,0
tt4181782,5,Xavier Gens,Sophie Cookson,Corneliu Ulici,Ada Lupu,Horror,90,36,50,0
tt4949254,4.2,Mira Thiel,Anja Knauer,Max von Thun,Max Giermann,Comedy,92,2,16,0
tt5671310,4.2,Adem Kiliç,etin Altay,Seymen Aydin,Mehtap Bayri,Comedy,,no data,no data,0
tt6420776,5.2,Jianming Huang,Chevy Chase,Kari Wahlgren,Jon Heder,Animation,94,1,1,0
tt5295838,5.5,Andac Haznedaroglu,Sertaç Akkaya,Miray Akovaligil,Bâlâ Atabek,Drama,,no data,no data,0
tt4746506,6.6,Marco Bellocchio,Bérénice Bejo,Valerio Mastandrea,Fabrizio Gifuni,Drama,131,1,54,0
tt2291540,6.4,Marc Meyers,Ross Lynch,Alex Wolff,Anne Heche,Biography,107,37,104,0
tt3679060,5.1,Rohit Dhawan,John Abraham,Varun Dhawan,Nargis Fakhri,Action,120,29,22,0
tt2538222,6.7,Roberto Sneider,Gael García Bernal,Verónica Echegui,Ashley Hinshaw,Comedy,100,2,21,0
tt6204874,5.2,Enrico Lando,Luigi Luciano,Tony Sperandeo,Enrico Lo Verso,Comedy,,no data,4,0
tt5197544,5.3,Nitya Mehra,Sidharth Malhotra,Katrina Kaif,Sayani Gupta,Comedy,141,67,18,527784
tt5294966,7.4,Hirokazu Koreeda,Hiroshi Abe,Yôko Maki,Satomi Kobayashi,Comedy,117,20,125,0
tt1710417,5.5,Daryl Wein,Greta Gerwig,Zoe Lister-Jones,Hamish Linklater,Comedy,87,25,99,0
tt5488854,7.1,Manolo Caro,Sebastián Aguirre,Andrés Almeida,Natasha Dupeyrón,Comedy,91,1,4,0
tt5042436,5.6,Michael Goguen,Erica Lindbeck,Stephanie Sheh,Jenny Pellicer,Animation,75,4,3,0
tt0119099,7,Gregory Hoblit,Denzel Washington,John Goodman,Donald Sutherland,Action,124,244,56,0
tt2093991,6.4,Liza Johnson,Michael Shannon,Kevin Spacey,Alex Pettyfer,Comedy,87,78,154,0
tt6690234,6.1,Ahmet Katiksiz,Murat Yildirim,Fahriye Evcen zçivit,Filiz Ahmet,Romance,114,2,no data,0
tt5722234,7.1,Justin Pemberton,Stuart Barnes,Tom Benge,Aston Bentham,Documentary,105,2,9,0
tt5165344,7.1,Dharmendra Suresh Desai,Akshay Kumar,Ileana D'Cruz,Manoj Bajpayee,Crime,150,88,23,1000000
tt5213534,7.9,Mat Whitecross,Paul Arthurs,Christine Biller,Mark Coyle,Documentary,117,23,44,0
tt4944596,7.2,Rodrigo Sorogoyen,Antonio de la Torre,Roberto lamo,Javier Pereira,Crime,127,15,38,4000000
tt4978274,6.1,Ben Smallbone,Joel Smallbone,Bianca A. Santos,David Koechner,Crime,97,44,9,0
tt5876318,5.6,Janice Pierre,Tibor Lukács,Jennifer Hoffman,Eva van de Wijdeven,Comedy,,no data,3,0
tt6082818,4.7,Giovanni Bognetti,Diego Abatantuono,Antonio Catania,Francesca Cavallin,Comedy,,no data,no data,0
tt5991206,6.6,Rama Burshtein,Noa Koler,Amos Tamam,Oz Zehavi,Comedy,110,15,36,0
tt5834660,6.9,Jeffrey Walker,Alex Acosta,Alicia Banit,Chris Bartlett,Drama,101,5,13,0
tt0076451,6.7,Martin Scorsese,Liza Minnelli,Robert De Niro,Lionel Stander,Drama,163,80,61,14000000
tt3829276,4.2,Rafa Lara,Ximena Ayala,Vadhir Derbez,Eugenio Derbez,Comedy,95,no data,3,0
tt0105665,7.2,David Lynch,Sheryl Lee,Ray Wise,Mädchen Amick,Drama,134,259,119,10000000
tt6237224,4.2,Antonio Serrano,Cantante,Mario Iván Martínez,Sophia Gómez,Comedy,101,5,1,0
tt3868240,4.8,Marta Ferencova,Tatiana Pauhofová,Klára Issová,Lubo Kostelný,Comedy,107,1,8,0
tt3296908,6.4,Cédric Jimenez,Jason Clarke,Rosamund Pike,Jack O'Connell,Action,120,33,31,32679734
tt5654282,5.4,Gianluca Ansanelli,Serena Rossi,Giorgia Agata,Eleonora Albrecht,Comedy,,1,2,0
tt5637542,6.2,Steffen Haars,Tim Haars,Bo Maerten,Michiel Romeyn,Comedy,83,5,21,0
tt5176632,6.1,Galina Miklínová,Krystof Hádek,Jan Maxián,David Novotný,Animation,,1,12,0
tt5226378,4.9,Luis Eduardo Reyes,José María de Tavira,Aislinn Derbez,Ilse Salas,Comedy,,no data,no data,0
tt6602928,6.9,Mariana Cengel-Solcanská,Ludovít Cittel,Gabriela Dolná,Jozef Domonkos,Drama,95,no data,4,0
tt4699388,6.3,Laurent Tirard,Jean Dujardin,Virginie Efira,Cédric Kahn,Comedy,98,10,53,10000000
tt2032572,5.2,Mario Van Peebles,Nicolas Cage,Tom Sizemore,Thomas Jane,Action,128,104,27,40000000
tt7034918,5.4,Jae-young Kwak,Hao Ou,Huiwen Zhang,Xin Deng,Romance,90,no data,no data,0
tt6214734,6.5,Yoon-ki Lee,Nam-gil Kim,Woo-hee Chun,Sang-hee Baek,Drama,114,3,no data,0
tt1967614,5.7,Taylor Hackford,Robert De Niro,Leslie Mann,Danny DeVito,Comedy,120,62,74,15000000
tt5159414,4.5,Will Wernick,Evan Williams,Annabelle Stephenson,Elisabeth Hower,Horror,81,14,19,0
tt0108238,5.8,Rowdy Herrington,Bruce Willis,Sarah Jessica Parker,Dennis Farina,Action,102,92,34,30
tt3958780,5.5,Meera Menon,Anna Gunn,James Purefoy,Sarah Megan Thomas,Drama,100,38,58,0
tt3859980,5.9,Ashutosh Gowariker,Hrithik Roshan,Pooja Hegde,Kabir Bedi,Action,155,119,29,15050000
tt5319866,6.5,Timothy A. Chey,Chris Staples,Michael Irvin,Jose Canseco,Drama,104,50,10,0
tt4809396,6.8,Patrick Raats,Rijk Aardse,Willeke Alberti,Johnny de Mol,Animation,,1,2,0
tt5320518,6.6,Job Gosschalk,Thomas Acda,Doris Baaten,Peter Bolhuis,Drama,106,no data,2,0
tt6016710,6.3,Edoardo Leo,Clarida Armillei,Fabrizio Coniglio,Maria Di Biase,Comedy,105,no data,1,0
tt5222918,7.2,Aki Kaurismäki,Ville Virtanen,Kati Outinen,Dome Karukoski,Comedy,98,23,151,0
tt4650414,6.1,Gabriele Muccino,Matilda Anna Ingrid Lutz,Jessica Rothe,Scott Bakula,Drama,103,7,9,5800000
tt6289394,4.7,Erol zlevi,Murat Boz,Irem Sak,Yasemin Kay Allen,Comedy,,2,1,0
tt4647784,6.2,Roberto Andò,Toni Servillo,Daniel Auteuil,Pierfrancesco Favino,Drama,103,3,49,0
tt3296156,6,Joseph Hemsani,Carla Adell,Ricardo Mestre,Luis de La Rosa,Drama,123,no data,4,0
tt5635086,7.7,Francis Lee,Josh O'Connor,Alec Secareanu,Gemma Jones,Drama,105,79,122,0
tt2911342,6.4,Yuefeng Song,Jiao Xu,Guanlin Ji,Ying Huang,Animation,88,23,7,40000000
tt3319730,6,James Marsh,Rachel Weisz,David Thewlis,Colin Firth,Adventure,112,19,64,0
tt2718028,3.8,Rigoberto Castañeda,Carlos Aragón,Mauricio García Lozano,Adri Collado,Horror,105,3,no data,0
tt4568328,7.2,Radek Bajgar,Jirí Bartoska,Eliska Balzerová,Tatiana Vilhelmová,Adventure,107,2,9,0
tt6333086,6.5,Joshua Z Weinstein,Menashe Lustig,Yoel Falkowitz,Hershy Fishman,Drama,82,15,61,0
tt5490310,5.2,Marc Waltman,Sanne Langelaar,Fockeline Ouwerkerk,Edwin Jonker,Comedy,,1,2,0
tt5061162,7.3,Jan Hrebejk,Zuzana Mauréry,Zuzana Konecná,Csongor Kassai,Comedy,102,10,58,0
tt5091014,6.6,Rachel Perkins,Hugo Weaving,Toni Collette,Angourie Rice,Drama,105,14,21,0
tt4370784,7.3,Anne Fontaine,Lou de Laâge,Agata Buzek,Agata Kulesza,Drama,115,28,95,0
tt4213806,5.9,Kike Maíllo,Mario Casas,Luis Tosar,José Sacristán,Action,105,5,31,4000000
tt6265828,6.9,David Lowery,Casey Affleck,Rooney Mara,McColm Cephas Jr.,Drama,92,336,285,100000
tt5050904,6.9,Julius Sevcík,Karel Roden,Hanns Zischler,Oldrich Kaiser,Biography,106,4,20,0
tt4698584,7,Pablo Larraín,Gael García Bernal,Luis Gnecco,Mercedes Morán,Biography,108,26,175,0
tt5698568,6.5,Salvador Calvo,Luis Tosar,Javier Gutiérrez,lvaro Cervantes,Drama,105,15,20,6000000
tt3655972,6.9,Icíar Bollaín,Anna Castillo,Javier Gutiérrez,Pep Ambròs,Comedy,96,8,45,0
tt1895315,7.1,Martin Koolhoven,Dakota Fanning,Kit Harington,Paul Anderson,Action,148,197,350,0
tt6605830,6.4,Xiaozhi Rao,Qian Wan,Yiwei Zhou,Zijian Wang,Comedy,,no data,no data,0
tt6284414,5.2,Luca Lucini,Giovanna Mezzogiorno,Matthew Modine,Margherita Buy,Comedy,90,no data,no data,0
tt6419442,6.3,Shu-peng Yang,Hao Ou,Yi Zhang,Nan Yu,no data,,no data,4,0
tt4950110,5.8,Brian Baugh,Masey McLain,Ben Davies,Cameron McKendry,Biography,112,63,32,1500000
tt5089786,7.5,Marcel Barrena,Dani Rovira,Karra Elejalde,Alexandra Jiménez,Biography,,8,16,0
tt4787478,4.8,Jérôme Commandeur,Arthur Dupont,Déborah François,Thierry Lhermitte,Comedy,85,no data,2,0
tt5741902,7.2,Joji Matsuoka,Tamae Andô,Toshiki Ayata,Mansaku Fuwa,Drama,108,3,3,0
tt4771896,6.8,Raúl Arévalo,Antonio de la Torre,Luis Callejo,Ruth Díaz,Drama,92,10,39,1200000
tt6042446,4,Mahsun Kirmizigül,Selim Bayraktar,Boglarka Csösz,Mahsun Kirmizigül,Comedy,,6,4,0
tt3967856,7.4,Joon-ho Bong,Tilda Swinton,Paul Dano,Seohyun An,Action,122,222,255,50000000
tt4714782,6.2,Olivier Assayas,Kristen Stewart,Lars Eidinger,Sigrid Bouaziz,Drama,105,156,314,6000000
tt0396042,5.5,Michael Hegner,Morgan C. Jones,Paul Tylak,Anna Nugent,Animation,90,6,15,0
tt5348236,6.8,Martin Provost,Catherine Deneuve,Catherine Frot,Olivier Gourmet,Drama,117,10,76,0
tt5770620,6.1,Azazel Jacobs,Debra Winger,Tracy Letts,Aidan Gillen,Comedy,94,37,63,0
tt6281650,4.4,Marco Ponti,Riccardo Scamarcio,Laura Chiatti,Michele Placido,Comedy,95,no data,no data,0
tt4559046,5.2,Sajid,Jacqueline Fernandez,Akshay Kumar,Nargis Fakhri,Action,140,40,18,0
tt5433520,4.7,Maria Ripoll,Verónica Echegui,lex García,Alba Galocha,Comedy,98,1,4,0
tt5816076,6.3,Tomas Hoffman,Petra Hrebícková,Ondrej Vetchý,Miroslav Táborský,Comedy,,no data,6,0
tt6085308,5.8,Cristina Comencini,Paola Cortellesi,Micaela Ramazzotti,Eduardo Valdarnini,Comedy,,no data,6,0
tt6461526,6.1,Yu-Hsun Chen,Qi Shu,Qianyuan Wang,Hsiao-chuan Chang,Comedy,116,6,5,0
tt4902904,6.2,Dallas Jenkins,Brett Dalton,Anjelah Johnson-Reyes,Neil Flynn,Comedy,91,40,14,2000000
tt5684466,6.9,Trivikram Srinivas,Nithiin,Samantha Ruth Prabhu,Anupama Parameshwaran,Comedy,152,4,4,87933055
tt5154466,3.7,Gani Müjde,Gürkan Uygun,Tolgahan Sayisman,Gonca Vuslateri,Comedy,,4,no data,0
tt5614984,6.9,Shô Tsukikawa,Keiko Horiuchi,Yuki Izumisawa,Erina Mano,Drama,116,1,1,0
tt5629964,4.8,Travis Zariwny,Summer H. Howell,Keenan Lehmann,Meredith Rose,Horror,95,21,29,0
tt4300480,7.4,Matteo Rovere,Stefano Accorsi,Matilda De Angelis,Giuseppe Gaiani,Drama,119,7,29,0
tt0993846,8.2,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Biography,180,"1,202",625,100000000
tt4240406,5.6,Filip Renc,Tatiana Pauhofová,Karl Markovics,Gedeon Burkhard,Biography,110,6,37,0
tt6555772,5.9,Yilmaz Erdogan,Fatih Artman,Sebnem Bozoklu,Serkan Keskin,Comedy,95,1,6,0
tt5023260,6.6,Mark Pellington,Shirley MacLaine,Amanda Seyfried,AnnJewel Lee Dixon,Comedy,108,38,66,0
tt4778988,6.4,Rob Reiner,Woody Harrelson,Michael Stahl-David,Richard Jenkins,Biography,98,38,59,0
tt5218346,5.5,Tim Trachte,Jamie Bick,Stipe Erceg,Michael Kessler,Adventure,95,no data,6,0
tt5719222,5.6,zcan Deniz,zcan Deniz,Nurgül Yesilçay,mer Akgüllü,Romance,,no data,1,0
tt4120176,7,Mia Hansen-Løve,Isabelle Huppert,André Marcon,Roman Kolinka,Drama,102,33,170,2100000
tt6011884,4.2,Aleksandr Voytinskiy,Kseniya Alfyorova,Sergey Badyuk,Egor Beroev,Action,117,no data,1,0
tt6360332,4.1,Thomas Purifoy,Del Tackett,Kevin L. Anderson,Steve A. Austin,Documentary,100,106,4,0
tt6167646,5.3,Brian Tse,Kong Kam,Zhang Zhengzhong,,Animation,85,no data,1,0
tt5827896,6.2,Aniëlle Webster,Elisa Beuger,Maurits van Brakel,Raymonde de Kuyper,Comedy,79,no data,1,0
tt1713440,7,Alberto Rodríguez,José Coronado,Eduard Fernández,Miquel García Borda,Biography,123,8,28,5000000
tt4110400,5.7,Oskar Santos,Elena Anaya,Carolina Lapausa,Aidan Cook,Adventure,105,no data,3,0
tt5029608,7.5,François Ozon,Pierre Niney,Paula Beer,Ernst Stötzner,Drama,113,39,152,0
